Time (sec),RPM,Coolant Temp (C),TPS (%),MAP (kPa),MAP Rate (kPa/sec),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Starting Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),Ignition Angle (DBTDC),Anlg #5 (C), Anlg #6,Anlg #7 (C),Digital Output #1,Digital Output #2,Digital Output #3,Digital Output #4,Digital Output #5,Digital Output #6,Digital Output #7,Digital Output #8,Digital Output #9,Digital Output #10,Open Time Clip,Charge Time Clip,Measured AFR #1,Accel Base Comp (%),
2.600,2753,39.0,0.0,39.02,-89.6,13.80,2.43,10.9,165.2,103.9,21.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
2.703,2791,39.0,0.0,41.30,124.1,13.80,2.43,11.5,165.2,104.0,19.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
2.800,2813,39.0,0.0,41.16,-48.3,13.80,2.44,11.7,165.2,103.9,19.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
2.900,2856,39.0,0.0,39.30,41.4,13.80,2.44,11.4,165.2,103.9,20.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
3.000,2854,39.0,0.0,41.71,144.8,13.80,2.43,11.8,165.2,103.9,19.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
3.100,2990,39.0,0.0,37.23,-296.5,13.80,2.43,11.8,165.2,103.9,19.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
3.201,2923,39.0,0.0,40.13,117.2,13.80,2.42,12.1,165.2,103.9,20.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
3.300,2868,39.0,0.0,38.06,-241.3,13.80,2.43,12.0,165.2,103.9,19.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
3.400,2854,39.0,0.0,39.44,158.6,13.80,2.43,11.4,165.2,103.9,20.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
3.500,2860,39.0,0.0,41.44,124.1,13.80,2.43,11.9,165.2,103.9,19.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
3.600,2920,39.0,0.0,37.37,-262.0,13.80,2.43,11.5,165.2,103.9,19.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
3.701,2882,39.0,0.0,40.13,117.2,13.80,2.42,11.8,165.2,103.9,20.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
3.800,2912,39.0,0.0,37.23,-324.1,13.80,2.43,12.1,165.2,103.9,19.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
3.900,2941,39.0,0.0,39.71,172.4,13.80,2.42,11.6,165.2,103.9,20.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.000,2947,39.0,0.0,41.09,-89.6,13.80,2.46,12.4,165.2,103.9,18.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.100,2908,39.0,0.0,41.71,117.2,13.80,2.44,11.6,165.2,104.0,19.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.200,2830,39.0,0.0,42.68,137.9,13.90,2.44,11.8,165.2,103.9,19.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.300,2853,39.0,0.0,37.37,-324.1,13.90,2.44,11.5,165.2,103.9,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.401,2809,39.0,0.0,55.02,579.2,13.80,2.74,12.5,165.2,104.0,18.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.6,
4.500,2763,39.0,0.0,90.60,268.9,13.80,6.95,32.0,165.2,104.6,32.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.2,
4.600,4248,39.0,0.0,87.01,-172.4,13.90,5.48,38.0,165.2,104.8,36.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.8,
4.700,5868,39.0,0.0,67.78,-399.9,14.00,4.28,40.5,165.2,104.4,39.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
4.800,6580,39.0,0.0,50.12,55.2,14.00,3.59,39.6,165.2,104.1,32.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
4.900,6344,39.0,0.0,32.68,-193.1,14.00,2.81,30.1,165.2,103.8,29.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
5.001,5373,39.0,0.0,27.37,-41.4,14.00,3.73,34.1,165.2,103.7,27.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
5.100,4465,39.0,0.0,25.44,-144.8,14.00,3.67,28.1,165.2,103.7,24.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
5.200,3678,39.0,0.0,25.58,68.9,13.90,3.28,21.0,165.2,103.7,24.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
5.300,2923,39.0,0.0,27.51,-89.6,13.80,2.44,12.5,165.2,103.6,24.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.8,
5.400,2184,39.0,0.0,40.54,241.3,13.80,2.69,10.6,165.2,103.7,22.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
5.500,2063,39.0,0.0,71.02,475.7,13.80,2.99,9.4,165.2,104.1,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.1,
5.600,3012,39.0,0.0,91.63,103.4,13.90,6.64,32.3,165.2,104.8,31.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
5.700,4805,39.0,0.0,81.91,-317.2,14.00,6.46,48.4,165.2,104.6,38.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
5.802,6118,38.0,0.0,63.43,-137.9,14.00,3.88,38.5,165.7,104.3,40.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
5.900,6112,38.0,0.0,42.40,-386.1,14.00,3.68,37.7,165.7,104.2,32.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
6.000,5469,38.0,0.0,33.16,-89.6,14.00,2.76,25.6,165.7,104.1,27.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
6.100,4589,38.0,0.0,29.79,-131.0,14.00,3.32,26.0,165.7,104.0,25.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
6.200,3679,38.0,0.0,28.34,-6.9,14.00,3.24,20.7,165.7,103.9,23.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
6.300,2966,38.0,0.0,30.06,-68.9,13.90,2.48,12.8,165.7,103.9,22.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
6.400,2263,38.0,0.0,45.30,289.6,13.80,2.70,11.0,165.7,103.9,22.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
6.500,2421,38.0,0.0,86.46,303.4,13.90,7.26,28.9,165.7,104.7,30.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.4,
6.601,4040,38.0,0.0,93.70,393.0,14.00,6.86,45.1,165.7,105.1,35.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.8,
6.700,5937,38.0,0.0,82.19,-620.5,14.00,6.78,64.4,165.7,105.0,38.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
6.800,7366,38.0,0.0,77.70,199.9,14.00,6.17,75.0,165.7,104.8,40.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
6.900,8787,38.0,0.0,62.60,27.6,14.00,6.09,88.9,165.7,104.6,42.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
7.002,8311,38.0,0.0,35.78,-310.3,14.00,3.62,50.6,165.7,104.1,33.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
7.100,7355,38.0,0.0,22.20,-351.6,14.00,4.29,53.2,165.7,103.8,30.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
7.201,6307,38.0,0.0,18.68,-6.9,14.00,3.11,33.2,165.7,103.7,26.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
7.300,5473,38.0,0.0,20.55,55.2,14.00,3.62,33.6,165.7,103.7,25.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
7.400,4622,38.0,0.0,26.54,89.6,14.00,4.26,33.5,165.7,103.8,26.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
7.500,3746,38.0,0.0,49.09,289.6,14.00,3.60,23.3,165.7,104.1,16.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
7.601,4377,38.0,0.0,83.91,620.5,14.00,6.38,45.7,165.7,104.8,37.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.8,
7.700,6021,38.0,0.0,82.05,-289.6,14.00,6.42,61.9,165.7,104.9,39.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
7.802,7769,38.0,0.0,76.19,-103.4,14.00,7.34,92.4,165.7,104.8,40.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
7.901,8992,38.0,0.0,57.85,-275.8,14.00,6.22,92.0,164.9,104.5,39.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.000,8258,38.0,0.0,40.40,-82.7,14.00,3.95,54.7,163.6,104.2,34.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
8.100,7641,38.0,0.0,33.72,62.1,14.00,2.85,36.5,162.3,104.0,32.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
8.200,6895,38.0,0.0,29.37,41.4,14.00,3.95,45.9,161.0,103.9,29.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
8.300,5924,38.0,0.0,29.37,-227.5,14.00,3.80,38.1,159.7,103.9,29.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
8.401,5055,38.0,0.0,38.20,248.2,14.00,2.54,21.8,158.5,104.1,28.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
8.501,4448,38.0,0.0,43.09,275.8,14.00,3.78,28.7,157.2,104.1,21.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
8.600,3985,38.0,0.0,46.47,-6.9,14.00,3.26,21.9,155.9,104.2,17.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
8.700,4043,38.0,0.0,46.06,-179.3,14.00,3.77,25.0,154.6,104.2,14.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
8.800,3949,38.0,0.0,45.51,144.8,14.00,3.10,20.7,153.4,104.2,17.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
8.900,3860,38.0,0.0,42.82,-6.9,14.00,2.61,17.0,152.1,104.2,16.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
9.003,3767,38.0,0.0,38.61,-220.6,14.00,2.62,16.3,150.8,104.1,17.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
9.100,3716,38.0,0.0,40.13,-172.4,14.00,2.97,18.3,149.5,104.1,17.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
9.200,3877,38.0,0.0,61.43,-20.7,14.00,3.55,22.0,148.2,104.5,32.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.1,
9.300,4705,38.0,0.0,62.33,-55.2,14.00,3.77,29.2,147.0,104.7,34.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
9.400,5400,38.0,0.0,46.06,-379.2,14.00,3.01,26.6,145.7,104.3,28.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
9.500,5063,38.0,0.0,40.27,117.2,14.00,2.55,21.8,144.4,104.2,26.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
9.600,4588,38.0,0.0,34.27,103.4,14.00,2.51,19.4,143.1,104.0,22.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
9.700,4002,39.0,0.0,28.96,-227.5,14.00,2.59,17.7,140.6,103.8,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
9.800,3355,39.0,0.0,28.82,-220.6,14.00,2.49,14.2,139.3,103.7,22.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
9.901,2687,39.0,0.0,33.72,124.1,14.00,2.13,10.0,138.1,103.8,22.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
10.000,2334,39.0,0.0,37.09,124.1,14.00,2.12,8.5,136.8,103.8,22.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
10.100,2188,39.0,0.0,39.16,179.3,13.90,2.13,7.4,135.5,103.9,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
10.200,2314,39.0,0.0,39.44,-41.4,14.00,2.13,7.8,134.2,103.9,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
10.300,2406,39.0,0.0,39.99,-165.5,14.00,2.12,8.2,133.0,104.0,21.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
10.400,2538,39.0,0.0,41.09,-117.2,14.00,2.10,8.4,131.7,104.0,21.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
10.500,2644,39.0,0.0,42.68,158.6,14.00,2.10,9.0,130.4,104.0,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
10.600,2758,39.0,0.0,43.23,137.9,14.00,2.08,9.7,129.1,104.0,19.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.5,
10.701,3010,39.0,0.0,56.95,-110.3,14.00,3.12,15.1,127.9,104.1,23.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.0,
10.801,2999,39.0,0.0,82.19,358.5,14.00,4.49,21.3,126.6,104.5,32.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.6,
10.900,4046,39.0,0.0,76.74,41.4,14.00,5.08,31.0,125.3,104.6,34.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
11.001,5461,39.0,0.0,66.95,124.1,14.00,3.12,28.1,124.0,104.4,39.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
11.100,6468,39.0,0.0,49.37,55.2,14.00,2.93,31.5,122.8,104.1,33.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
11.200,6819,39.0,0.0,28.20,-282.7,14.00,2.60,29.4,121.5,103.8,30.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
11.300,6128,39.0,0.0,21.37,151.7,14.10,2.33,24.1,120.2,103.6,26.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
11.400,5236,39.0,0.0,19.10,13.8,14.10,2.27,20.3,118.9,103.5,25.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
11.500,4321,39.0,0.0,19.65,-68.9,14.00,2.32,17.2,117.7,103.5,23.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
11.600,3524,39.0,0.0,20.96,55.2,14.00,2.09,12.8,116.4,103.6,26.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
11.700,2819,39.0,0.0,24.89,34.5,14.00,1.90,9.3,115.1,103.6,26.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
11.800,2228,39.0,0.0,29.10,48.3,13.90,1.89,7.4,113.8,103.7,24.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.6,
11.901,1655,39.0,0.0,41.30,406.8,13.70,1.91,6.1,112.6,103.7,22.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.8,
12.000,1609,39.0,0.0,78.60,386.1,13.90,5.09,13.9,111.3,104.2,22.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.7,
12.101,1769,39.0,0.0,89.77,468.8,13.80,4.58,14.2,110.0,104.7,23.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,121.1,
12.201,3110,39.0,0.0,90.67,282.7,14.00,5.35,22.7,108.7,104.8,31.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.3,
12.301,4668,39.0,0.0,90.67,241.3,14.00,3.98,30.5,107.5,104.8,37.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.1,
12.400,6513,39.0,0.0,85.84,62.1,14.10,4.10,43.9,106.2,104.7,39.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
12.503,8620,39.0,0.0,73.36,-372.3,14.10,5.09,71.5,104.9,104.5,41.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.600,10055,39.0,0.0,47.57,-586.1,14.00,4.45,74.4,103.6,104.1,38.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
12.700,9808,39.0,0.0,26.68,-234.4,14.00,3.33,54.8,102.3,103.8,27.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
12.801,8744,39.0,0.0,14.75,-103.4,14.00,2.77,40.7,101.1,103.5,28.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
12.900,7812,39.0,0.0,10.96,20.7,14.00,2.30,30.2,100.0,103.4,19.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
13.000,6856,39.0,0.0,9.03,131.0,14.10,1.75,20.2,100.0,103.3,18.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
13.100,5889,39.0,0.0,9.03,-68.9,14.10,1.76,17.6,100.0,103.3,18.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
13.200,5017,39.0,0.0,13.38,151.7,14.10,1.75,14.9,100.0,103.4,22.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
13.300,4187,39.0,0.0,14.89,-13.8,14.00,1.75,12.6,100.0,103.4,24.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
13.400,3376,39.0,0.0,17.86,103.4,14.00,1.75,10.3,100.0,103.5,27.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
13.500,2823,39.0,0.0,21.93,55.2,14.00,1.76,8.7,100.0,103.5,26.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
13.600,2144,39.0,0.0,27.23,110.3,14.00,1.79,6.8,100.0,103.6,26.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
13.700,1681,39.0,0.0,30.20,151.7,13.80,1.79,5.6,100.0,103.7,23.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
13.800,1498,39.0,0.0,36.47,110.3,13.90,1.81,4.7,100.0,103.8,23.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
13.901,1286,39.0,0.0,41.85,96.5,13.90,1.84,4.3,100.0,103.8,23.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
14.000,1372,39.0,0.0,46.75,96.5,13.90,1.83,4.4,100.0,103.9,23.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
14.100,1773,39.0,0.0,44.47,-20.7,13.90,1.83,4.7,100.0,104.0,22.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,101.0,
