Time (sec),RPM,Coolant Temp (C),TPS (%),MAP (kPa),MAP Rate (kPa/sec),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Starting Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),Ignition Angle (DBTDC),Anlg #5 (C), Anlg #6,Anlg #7 (C),Digital Output #1,Digital Output #2,Digital Output #3,Digital Output #4,Digital Output #5,Digital Output #6,Digital Output #7,Digital Output #8,Digital Output #9,Digital Output #10,Open Time Clip,Charge Time Clip,Measured AFR #1,Accel Base Comp (%),
1.401,2479,45.0,0.0,43.23,-406.8,13.70,2.41,9.4,162.7,102.6,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
1.500,2634,45.0,0.0,41.58,-165.5,13.70,2.41,10.2,162.7,102.6,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
1.600,2741,45.0,0.0,41.58,117.2,13.70,2.40,10.5,162.7,102.6,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
1.700,2688,45.0,0.0,41.16,103.4,13.80,2.40,11.0,162.7,102.6,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
1.800,2727,45.0,0.0,37.65,-186.2,13.70,2.39,11.2,162.7,102.6,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
1.900,2770,45.0,0.0,35.65,-62.1,13.70,2.38,10.7,162.7,102.6,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
2.000,2708,45.0,0.0,36.61,124.1,13.80,2.37,10.6,162.7,102.6,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
2.100,2505,45.0,0.0,37.23,96.5,13.80,2.36,10.2,162.7,102.5,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
2.200,2370,45.0,0.0,38.06,96.5,13.70,2.38,9.8,162.7,102.6,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
2.300,2184,45.0,0.0,38.33,96.5,13.80,2.37,8.8,162.7,102.6,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
2.400,2213,45.0,0.0,38.06,124.1,13.70,2.39,8.3,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
2.500,2295,45.0,0.0,36.89,-179.3,13.70,2.38,8.6,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
2.600,2111,45.0,0.0,39.30,-193.1,13.70,2.38,8.7,162.7,102.6,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
2.700,2131,45.0,0.0,42.13,103.4,13.80,2.41,8.8,162.7,102.6,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
2.800,2229,45.0,0.0,41.58,96.5,13.70,2.39,9.2,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
2.900,2306,45.0,0.0,41.09,117.2,13.80,2.39,8.8,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
3.000,2411,45.0,0.0,40.68,124.1,13.70,2.40,9.2,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
3.100,2397,45.0,0.0,40.54,137.9,13.80,2.40,9.5,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
3.200,2288,45.0,0.0,40.13,131.0,13.80,2.38,9.2,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
3.300,2362,45.0,0.0,39.71,144.8,13.80,2.39,9.0,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
3.400,2473,45.0,0.0,39.44,124.1,13.80,2.39,9.4,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
3.500,2455,45.0,0.0,39.44,151.7,13.80,2.39,9.6,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.7,
3.600,2372,45.0,0.0,39.30,144.8,13.80,2.39,9.3,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
3.700,2440,45.0,0.0,39.16,131.0,13.80,2.38,9.3,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
3.800,2459,45.0,0.0,39.16,151.7,13.80,2.39,9.5,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
3.900,2446,45.0,0.0,39.16,144.8,13.90,2.39,9.5,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
4.000,2428,45.0,0.0,39.16,151.7,13.80,2.38,9.3,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
4.100,2349,45.0,0.0,38.61,68.9,13.80,2.36,8.9,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.200,2462,45.0,0.0,38.47,27.6,13.90,2.36,9.3,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.300,2343,45.0,0.0,37.65,-110.3,13.80,2.38,9.0,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.400,2418,45.0,0.0,37.23,-289.6,13.90,2.38,9.2,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.500,2430,45.0,0.0,37.09,-268.9,14.00,2.39,9.5,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.601,2421,45.0,0.0,37.09,-317.2,14.00,2.38,9.2,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.702,2342,45.0,0.0,37.09,-358.5,13.90,2.38,9.2,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
4.800,2286,45.0,0.0,38.47,-296.5,14.00,2.38,9.4,162.7,102.6,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
4.900,2360,45.0,0.0,39.16,-206.8,14.00,2.39,9.5,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.000,2367,45.0,0.0,39.02,-206.8,13.90,2.38,9.8,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.100,2303,45.0,0.0,40.54,-62.1,13.90,2.38,9.5,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.200,2301,45.0,0.0,41.58,41.4,13.90,2.37,9.4,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.300,2226,45.0,0.0,42.13,96.5,13.90,2.38,9.1,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.400,2268,45.0,0.0,41.71,96.5,13.90,2.38,9.3,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.500,2324,45.0,0.0,41.58,103.4,14.00,2.38,9.5,162.7,102.6,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.600,2370,45.0,0.0,41.30,103.4,14.00,2.38,9.7,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.700,2412,45.0,0.0,41.16,117.2,14.00,2.38,9.9,162.7,102.6,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.800,2372,45.0,0.0,41.09,96.5,14.00,2.38,9.7,162.7,102.6,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.900,2402,45.0,0.0,41.09,96.5,14.00,2.38,9.7,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.000,2331,45.0,0.0,41.09,110.3,14.00,2.38,9.5,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.100,2352,45.0,0.0,40.95,96.5,14.00,2.37,9.6,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.200,2311,45.0,0.0,40.95,96.5,13.90,2.38,9.6,162.7,102.6,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.301,2336,45.0,0.0,40.82,103.4,14.00,2.37,9.5,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.401,2386,45.0,0.0,40.82,117.2,14.00,2.37,9.8,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.502,2346,45.0,0.0,40.68,117.2,14.00,2.37,9.5,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.602,2366,45.0,0.0,40.68,117.2,14.00,2.37,9.6,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.700,2367,45.0,0.0,40.68,117.2,14.00,2.37,9.2,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.800,2374,45.0,0.0,41.44,131.0,13.90,2.39,9.2,162.7,102.6,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.900,2450,45.0,0.0,42.95,172.4,14.00,2.38,9.3,162.7,102.6,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.001,2531,45.0,0.0,46.75,165.5,14.00,2.38,10.3,162.7,102.6,20.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.100,2691,45.0,0.0,52.61,186.2,14.00,2.38,10.9,162.7,102.7,16.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.200,2983,45.0,0.0,45.78,-296.5,14.00,2.38,11.4,162.7,102.7,14.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.301,2833,45.0,0.0,44.88,117.2,14.00,2.38,11.4,162.7,102.6,18.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.400,2932,45.0,0.0,38.75,-365.4,14.00,2.37,11.8,162.7,102.6,18.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.500,2865,45.0,0.0,40.82,165.5,14.00,2.37,11.2,162.7,102.6,19.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.600,2823,45.0,0.0,47.99,206.8,14.00,2.38,11.4,162.7,102.6,19.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
7.700,3009,44.0,0.0,47.99,-41.4,14.00,2.40,11.7,163.1,102.9,13.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
7.800,2976,44.0,0.0,48.13,110.3,14.00,2.43,12.3,163.1,102.6,13.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
7.900,3007,44.0,0.0,40.68,-117.2,14.10,2.38,11.6,163.1,102.8,18.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
8.000,2922,44.0,0.0,41.30,103.4,14.00,2.39,12.1,163.1,102.8,18.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
8.102,2779,44.0,0.0,38.75,-268.9,14.10,2.39,10.9,163.1,102.8,20.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
8.200,2762,44.0,0.0,42.13,103.4,14.00,2.39,10.7,163.1,102.8,20.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
8.300,2792,44.0,0.0,44.33,117.2,14.00,2.39,11.2,163.1,102.8,19.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
8.402,2940,44.0,0.0,40.54,-310.3,14.00,2.39,11.4,163.1,102.8,18.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
8.500,2984,44.0,0.0,43.64,144.8,14.10,2.38,11.5,163.1,102.8,19.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
8.602,3147,44.0,0.0,40.95,-344.7,14.10,2.43,12.4,163.1,102.8,16.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
8.700,3073,44.0,0.0,43.78,144.8,14.10,2.48,13.0,162.5,102.8,17.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.800,3091,44.0,0.0,40.68,-193.1,14.00,2.38,12.0,161.2,102.8,18.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.900,2999,44.0,0.0,44.33,137.9,14.10,2.38,12.1,160.0,102.8,18.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.000,3025,44.0,0.0,40.68,-55.2,14.10,2.34,11.6,158.7,102.8,18.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.100,2939,44.0,0.0,44.33,165.5,14.10,2.33,11.6,157.4,102.8,18.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.200,3063,44.0,0.0,41.99,-172.4,14.00,2.32,11.5,156.2,102.8,18.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.300,3067,44.0,0.0,47.30,186.2,14.10,2.44,12.8,154.9,102.8,16.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.400,3012,44.0,0.0,44.88,34.5,14.00,2.29,11.2,153.6,102.8,18.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.500,2958,44.0,0.0,49.57,186.2,14.10,2.31,11.6,152.4,102.8,12.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.600,2962,44.0,0.0,46.61,-151.7,14.10,2.28,11.0,151.1,102.9,14.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.700,2856,44.0,0.0,51.37,151.7,14.00,2.27,11.1,149.8,102.9,14.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.803,2886,44.0,0.0,49.23,-344.7,14.00,2.25,10.7,148.6,102.9,15.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.900,2742,44.0,0.0,53.30,199.9,14.00,2.50,11.3,147.3,102.9,15.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.000,2832,44.0,0.0,57.50,186.2,14.00,2.23,10.8,146.0,102.9,14.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.101,2790,44.0,0.0,53.78,-406.8,14.00,2.97,14.0,144.8,103.0,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
10.201,2892,44.0,0.0,58.95,227.5,14.00,2.49,11.7,143.5,103.0,17.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,120.0,
10.300,3467,44.0,0.0,54.61,-413.7,14.10,2.97,16.2,142.2,103.0,24.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
10.400,3793,44.0,0.0,51.92,-337.8,14.10,3.95,24.2,141.0,102.9,17.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.500,3885,44.0,0.0,49.09,-13.8,14.00,3.13,20.0,139.7,102.9,16.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
10.601,3755,44.0,0.0,41.99,110.3,14.10,2.42,15.3,138.4,102.8,16.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
10.700,3571,44.0,0.0,37.23,110.3,14.10,2.28,13.8,137.2,102.8,20.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
10.800,3403,44.0,0.0,34.13,89.6,14.10,2.40,13.8,135.9,102.7,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
10.900,2947,44.0,0.0,31.58,-262.0,14.00,2.09,10.5,134.6,102.7,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
11.000,2610,44.0,0.0,33.99,124.1,14.00,2.09,9.1,133.4,102.7,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
11.100,2378,44.0,0.0,35.65,137.9,13.90,2.08,8.2,132.1,102.7,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
11.200,2185,44.0,0.0,35.78,-75.8,14.00,2.07,7.5,130.8,102.8,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
11.300,2072,44.0,0.0,39.58,-103.4,14.00,2.07,7.4,129.6,102.7,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
11.400,2092,44.0,0.0,42.13,117.2,14.00,2.06,7.4,128.3,102.8,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
11.500,2276,44.0,0.0,41.85,103.4,14.00,2.05,7.3,127.0,102.8,21.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
11.600,2385,44.0,0.0,41.71,103.4,14.00,2.04,7.8,125.8,102.8,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
11.700,2514,44.0,0.0,41.99,110.3,14.00,2.02,8.1,124.5,102.8,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
11.801,2464,44.0,0.0,44.33,165.5,14.00,2.01,8.5,123.2,102.8,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
11.900,2610,44.0,0.0,47.85,179.3,14.10,2.00,8.9,122.0,102.8,19.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.000,2580,44.0,0.0,47.71,-137.9,14.00,2.00,8.8,120.7,102.9,18.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.100,2613,44.0,0.0,46.47,-351.6,14.00,1.98,8.5,119.4,102.9,20.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.200,2524,44.0,0.0,48.40,55.2,14.00,1.97,8.4,118.2,102.9,20.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.300,2518,44.0,0.0,49.71,179.3,14.00,1.96,8.0,116.9,102.9,21.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.400,2469,44.0,0.0,50.68,186.2,14.00,1.95,8.0,115.6,102.9,21.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.500,2555,44.0,0.0,51.23,137.9,14.00,1.93,8.0,114.4,102.9,19.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.601,2440,44.0,0.0,51.23,131.0,14.00,1.92,8.0,113.1,102.9,21.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.700,2428,44.0,0.0,49.37,96.5,14.10,1.91,7.8,111.8,102.8,21.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.800,2523,44.0,0.0,47.85,89.6,14.00,1.90,8.2,110.6,102.8,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.900,2517,44.0,0.0,45.16,-55.2,14.00,1.89,8.2,109.3,102.8,20.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.000,2510,44.0,0.0,41.44,-330.9,14.00,1.88,8.1,108.0,102.8,20.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.100,2611,44.0,0.0,39.99,-193.1,14.00,1.85,7.9,106.8,102.8,21.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.200,2472,44.0,0.0,39.99,-68.9,14.00,1.85,7.4,105.5,102.8,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.300,2445,44.0,0.0,40.40,-13.8,14.00,1.84,7.4,104.2,102.8,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.400,2518,44.0,0.0,40.82,96.5,14.00,1.83,7.4,103.0,102.8,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.500,2488,44.0,0.0,40.95,124.1,14.00,1.82,7.3,101.7,102.8,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.600,2477,44.0,0.0,41.09,137.9,14.00,1.81,7.3,100.4,102.8,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.700,2454,44.0,0.0,41.16,144.8,14.00,1.81,7.1,100.0,102.8,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.800,2423,44.0,0.0,41.09,137.9,14.00,1.81,6.9,100.0,102.8,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.900,2423,44.0,0.0,40.68,82.7,14.00,1.81,7.0,100.0,102.8,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
14.000,2381,44.0,0.0,40.54,62.1,14.00,1.80,7.1,100.0,102.8,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
14.100,2283,45.0,0.0,39.44,-199.9,14.00,1.81,6.7,100.0,102.6,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
