Time (sec),RPM,Coolant Temp (C),TPS (%),MAP (kPa),MAP Rate (kPa/sec),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Starting Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),Ignition Angle (DBTDC),Anlg #5 (C), Anlg #6,Anlg #7 (C),Digital Output #1,Digital Output #2,Digital Output #3,Digital Output #4,Digital Output #5,Digital Output #6,Digital Output #7,Digital Output #8,Digital Output #9,Digital Output #10,Open Time Clip,Charge Time Clip,Measured AFR #1,Accel Base Comp (%),
2.399,2332,36.0,0.0,40.54,117.2,13.80,2.46,9.5,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
2.499,2296,36.0,0.0,39.44,-89.6,13.80,2.45,9.2,166.6,104.6,22.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
2.600,2368,36.0,0.0,38.75,-337.8,13.80,2.47,9.3,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
2.699,2324,36.0,0.0,38.89,-365.4,13.80,2.46,9.8,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
2.799,2359,36.0,0.0,38.89,-324.1,13.80,2.46,9.9,166.6,104.6,22.2,-63.0,0.01,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
2.899,2311,36.0,0.0,39.30,-282.7,13.80,2.45,9.8,166.6,104.6,22.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
2.999,2308,36.0,0.0,40.40,-206.8,13.80,2.46,9.7,166.6,104.6,22.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
3.099,2321,36.0,0.0,41.85,-55.2,13.80,2.46,9.9,166.6,104.6,22.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
3.199,2318,36.0,0.0,42.95,41.4,13.80,2.45,9.8,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
3.299,2301,36.0,0.0,43.09,62.1,13.90,2.46,9.7,166.6,104.6,22.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
3.399,2356,36.0,0.0,42.95,75.8,13.80,2.46,10.0,166.6,104.6,22.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
3.499,2284,36.0,0.0,43.23,110.3,13.90,2.46,9.6,166.6,104.6,22.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
3.599,2234,36.0,0.0,42.95,110.3,13.80,2.45,9.4,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
3.699,2289,36.0,0.0,42.68,110.3,13.80,2.46,9.7,166.6,104.6,22.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
3.799,2347,36.0,0.0,42.40,117.2,13.90,2.46,9.3,166.6,104.6,22.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
3.899,2371,36.0,0.0,41.99,117.2,13.80,2.45,9.3,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
3.999,2292,36.0,0.0,41.71,158.6,13.80,2.46,9.1,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
4.099,2374,36.0,0.0,41.09,117.2,13.80,2.46,9.4,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
4.199,2370,36.0,0.0,40.54,34.5,13.80,2.44,9.3,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
4.299,2380,36.0,0.0,39.44,-179.3,13.80,2.45,9.3,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
4.399,2323,36.0,0.0,39.16,-282.7,13.80,2.46,9.4,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.499,2280,36.0,0.0,39.71,-303.4,13.80,2.46,9.6,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
4.599,2311,36.0,0.0,40.54,-275.8,13.80,2.46,9.7,166.6,104.6,22.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
4.699,2364,36.0,0.0,40.82,-227.5,13.90,2.46,9.9,166.6,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
4.799,2316,37.0,0.0,41.44,-151.7,13.80,2.46,9.9,166.1,104.6,22.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
4.899,2332,36.0,0.0,41.85,-96.5,13.80,2.45,9.7,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
4.999,2358,36.0,0.0,41.85,-82.7,13.80,2.46,10.0,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.099,2365,36.0,0.0,41.99,-55.2,13.80,2.45,10.0,166.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.199,2327,37.0,0.0,43.09,41.4,13.80,2.46,9.9,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.299,2266,36.0,0.0,43.92,124.1,13.90,2.46,9.7,166.6,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.399,2278,36.0,0.0,43.37,96.5,13.80,2.46,9.6,166.6,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.499,2238,37.0,0.0,43.09,96.5,13.90,2.46,9.6,166.1,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.599,2245,37.0,0.0,42.54,110.3,13.80,2.46,8.9,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.699,2294,37.0,0.0,42.13,144.8,13.80,2.46,9.1,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.799,2316,37.0,0.0,41.30,89.6,13.80,2.46,9.3,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
5.899,2351,37.0,0.0,40.27,-89.6,13.90,2.45,9.2,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.000,2385,37.0,0.0,39.58,-351.6,13.80,2.46,9.3,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.100,2364,37.0,0.0,39.30,-358.5,13.80,2.45,9.6,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.199,2338,37.0,0.0,39.58,-337.8,14.00,2.45,9.7,166.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.299,2528,37.0,0.0,38.89,-317.2,13.80,2.45,9.9,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.399,2573,37.0,0.0,38.89,-117.2,13.90,2.44,10.1,166.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.499,2539,37.0,0.0,39.58,89.6,13.90,2.45,10.0,166.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.599,2406,37.0,0.0,39.85,110.3,13.90,2.45,9.6,166.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.699,2245,37.0,0.0,38.75,-117.2,13.80,2.45,9.1,166.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.799,2209,37.0,0.0,39.30,-337.8,13.90,2.46,9.4,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.899,2193,37.0,0.0,42.95,-20.7,13.80,2.46,9.2,166.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.999,2308,37.0,0.0,43.92,75.8,13.90,2.45,9.7,166.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.099,2325,37.0,0.0,44.06,110.3,13.90,2.45,9.8,166.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.199,2345,37.0,0.0,43.78,110.3,14.00,2.45,9.8,166.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.299,2346,37.0,0.0,43.64,110.3,13.90,2.45,9.9,166.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.399,2266,37.0,0.0,43.37,96.5,13.90,2.46,9.8,166.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.500,2241,37.0,0.0,43.09,110.3,13.90,2.46,9.4,166.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.599,2378,37.0,0.0,42.82,117.2,14.00,2.46,9.4,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.699,2379,37.0,0.0,42.54,131.0,13.90,2.44,9.3,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.799,2301,37.0,0.0,42.13,137.9,13.90,2.44,9.3,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.899,2264,37.0,0.0,41.44,110.3,13.90,2.45,9.1,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.999,2283,37.0,0.0,39.85,-248.2,13.90,2.45,9.0,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.099,2188,37.0,0.0,41.30,-289.6,13.90,2.45,9.2,166.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.199,2295,37.0,0.0,43.23,-82.7,14.00,2.45,9.8,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.299,2300,37.0,0.0,44.33,41.4,13.90,2.45,9.7,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.399,2355,37.0,0.0,44.20,55.2,13.90,2.44,9.8,166.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.499,2397,37.0,0.0,43.64,34.5,13.90,2.45,10.1,166.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.599,2411,37.0,0.0,42.40,-55.2,13.90,2.44,10.0,165.8,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.699,2431,37.0,0.0,40.68,-193.1,14.00,2.43,10.1,164.5,104.4,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.799,2386,37.0,0.0,39.58,-296.5,14.00,2.43,10.0,163.2,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.899,2428,37.0,0.0,39.16,-310.3,14.00,2.42,10.1,161.9,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.000,2426,37.0,0.0,38.20,-344.7,14.00,2.41,9.7,160.7,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.099,2308,37.0,0.0,39.16,-289.6,13.90,2.40,9.6,159.4,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
9.199,2317,37.0,0.0,40.40,-227.5,13.90,2.36,9.3,158.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
9.299,2348,37.0,0.0,40.68,-206.8,13.90,2.35,9.5,156.8,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
9.399,2390,37.0,0.0,40.54,-213.7,14.00,2.33,9.6,155.5,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
9.499,2402,37.0,0.0,39.44,-282.7,14.00,2.32,9.6,154.3,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
9.599,2401,37.0,0.0,39.02,-289.6,14.00,2.31,9.6,153.0,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
9.699,2321,37.0,0.0,39.58,-282.7,13.90,2.30,9.3,151.7,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
9.799,2278,37.0,0.0,41.71,-117.2,13.90,2.29,9.0,150.4,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
9.899,2284,37.0,0.0,43.51,55.2,13.90,2.29,9.0,149.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
9.999,2327,37.0,0.0,43.51,62.1,13.90,2.27,9.1,147.9,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.099,2374,37.0,0.0,43.37,62.1,14.00,2.26,9.2,146.6,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.199,2365,37.0,0.0,43.78,89.6,14.00,2.24,9.2,145.3,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.299,2382,37.0,0.0,43.92,75.8,13.90,2.25,9.2,144.0,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.399,2367,37.0,0.0,44.33,89.6,13.90,2.24,9.1,142.8,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.499,2407,37.0,0.0,43.78,20.7,14.00,2.22,9.2,141.5,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.599,2401,37.0,0.0,43.37,-13.8,13.90,2.22,9.0,140.2,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
10.699,2518,37.0,0.0,40.13,-324.1,14.00,2.20,9.5,138.9,104.5,21.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
10.799,2626,37.0,0.0,38.89,-255.1,14.00,2.18,9.2,137.6,104.5,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
10.899,2627,37.0,0.0,40.27,96.5,13.90,2.17,9.2,136.4,104.4,21.7,-63.0,0.01,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
10.999,2630,37.0,0.0,41.09,144.8,13.90,2.15,9.3,135.1,104.4,21.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
11.099,2556,37.0,0.0,41.44,103.4,14.00,2.12,9.3,133.8,104.4,21.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
11.199,2541,37.0,0.0,42.26,117.2,14.00,2.12,9.2,132.5,104.4,21.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
11.299,2509,37.0,0.0,40.82,-55.2,13.90,2.10,9.1,131.2,104.4,21.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
11.399,2440,37.0,0.0,38.75,-310.3,14.00,2.10,8.8,130.0,104.4,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
11.499,2416,37.0,0.0,38.61,-303.4,14.00,2.09,8.7,128.7,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
11.599,2512,37.0,0.0,38.47,-317.2,14.00,2.08,8.5,127.4,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
11.699,2561,37.0,0.0,38.89,-158.6,14.00,2.06,8.4,126.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
11.799,2582,37.0,0.0,40.27,103.4,13.90,2.06,8.6,124.9,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
11.899,2640,37.0,0.0,40.68,110.3,14.00,2.02,8.6,123.6,104.4,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.000,2506,37.0,0.0,41.30,103.4,14.00,2.01,8.6,122.3,104.4,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.099,2577,37.0,0.0,41.85,103.4,14.00,2.01,8.8,121.0,104.5,21.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.199,2551,37.0,0.0,41.09,-13.8,14.00,1.99,8.7,119.7,104.4,21.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.299,2525,37.0,0.0,38.06,-317.2,14.00,1.99,8.6,118.5,104.4,21.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.399,2559,37.0,0.0,38.06,-179.3,14.00,1.97,8.3,117.2,104.4,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.499,2575,37.0,0.0,39.44,82.7,14.00,1.97,8.2,115.9,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.599,2584,37.0,0.0,40.40,165.5,14.00,1.95,8.2,114.6,104.4,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.699,2511,37.0,0.0,40.82,124.1,13.90,1.95,8.0,113.3,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.799,2519,37.0,0.0,41.58,110.3,14.00,1.93,7.8,112.1,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.899,2456,37.0,0.0,42.13,110.3,14.00,1.92,8.1,110.8,104.4,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
12.999,2421,37.0,0.0,42.54,103.4,14.00,1.92,8.0,109.5,104.5,21.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
13.099,2386,37.0,0.0,43.09,124.1,14.00,1.90,7.8,108.2,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
13.199,2436,37.0,0.0,43.37,96.5,13.90,1.88,7.8,107.0,104.5,21.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
13.299,2372,37.0,0.0,43.78,96.5,14.00,1.86,7.7,105.7,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
13.399,2329,37.0,0.0,44.06,110.3,14.00,1.85,7.5,104.4,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
13.499,2288,37.0,0.0,44.20,110.3,14.00,1.84,7.2,103.1,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
13.599,2269,37.0,0.0,44.20,110.3,14.00,1.84,7.2,101.8,104.4,22.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
13.699,2216,37.0,0.0,43.92,124.1,13.80,1.82,6.7,100.6,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
13.799,2292,37.0,0.0,43.51,144.8,13.90,1.83,6.6,100.0,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
13.899,2215,37.0,0.0,41.58,-296.5,14.00,1.83,6.5,100.0,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
13.999,2026,37.0,0.0,47.57,75.8,13.90,1.83,6.5,100.0,104.5,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
14.099,1980,37.0,0.0,47.02,117.2,13.90,1.82,6.0,100.0,104.5,21.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
