Time (sec),RPM,Coolant Temp (C),TPS (%),MAP (kPa),MAP Rate (kPa/sec),Battery Volt (V),Fuel Open Time (ms),Fuel Duty Cycle (%),Starting Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),Ignition Angle (DBTDC),Anlg #5 (C), Anlg #6,Anlg #7 (C),Digital Output #1,Digital Output #2,Digital Output #3,Digital Output #4,Digital Output #5,Digital Output #6,Digital Output #7,Digital Output #8,Digital Output #9,Digital Output #10,Open Time Clip,Charge Time Clip,Measured AFR #1,Accel Base Comp (%),
4.000,2920,34.0,0.0,42.26,137.9,14.10,2.44,12.1,167.4,105.1,19.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.100,2915,34.0,0.0,38.61,-151.7,14.10,2.44,11.9,167.4,105.1,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.200,2875,34.0,0.0,41.85,151.7,14.20,2.44,12.0,167.4,105.2,19.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.300,2893,34.0,0.0,38.75,-337.8,14.10,2.45,12.1,167.4,105.2,19.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.400,3021,34.0,0.0,41.16,137.9,14.10,2.44,11.9,167.4,105.1,20.3,-63.0,0.01,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.500,3023,34.0,0.0,38.33,-324.1,14.00,2.50,12.9,167.4,105.1,19.0,-63.0,0.01,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.601,2997,34.0,0.0,40.95,131.0,14.10,2.47,12.6,167.4,105.2,19.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.700,3103,34.0,0.0,37.37,-310.3,14.10,2.46,12.5,167.4,105.1,19.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.800,3053,34.0,0.0,41.09,137.9,14.20,2.51,13.0,167.4,105.1,19.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
4.900,3038,34.0,0.0,37.92,-117.2,14.10,2.44,12.2,167.4,105.1,20.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
5.000,2962,34.0,0.0,41.58,137.9,14.20,2.46,12.4,167.4,105.1,19.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
5.100,2977,34.0,0.0,38.33,-172.4,14.10,2.44,11.9,167.4,105.1,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
5.200,2953,34.0,0.0,41.58,137.9,14.20,2.43,12.2,167.4,105.1,19.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
5.300,2966,34.0,0.0,37.92,-303.4,14.10,2.45,11.9,167.4,105.1,19.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
5.400,2935,34.0,0.0,41.30,151.7,14.10,2.44,11.6,167.4,105.1,20.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
5.500,2839,34.0,0.0,41.85,-20.7,14.20,2.45,11.8,167.4,105.1,19.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
5.600,2893,34.0,0.0,40.27,41.4,14.20,2.45,11.5,167.4,105.1,20.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
5.700,2908,34.0,0.0,42.95,131.0,14.20,2.45,12.1,167.4,105.1,19.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
5.800,2971,34.0,0.0,39.02,-255.1,14.10,2.45,11.8,167.4,105.1,20.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
5.900,2878,34.0,0.0,42.13,131.0,14.10,2.46,12.0,167.4,105.2,19.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
6.001,3001,34.0,0.0,39.16,-296.5,14.10,2.44,11.9,167.4,105.1,19.7,-63.0,0.01,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
6.102,2986,34.0,0.0,41.85,151.7,14.20,2.47,12.6,167.4,105.2,19.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
6.201,3041,34.0,0.0,38.61,-310.3,14.20,2.44,12.1,167.4,105.1,19.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
6.301,2942,34.0,0.0,41.58,124.1,14.20,2.42,12.2,167.4,104.9,19.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
6.402,3030,35.0,0.0,38.89,-324.1,14.10,2.43,12.0,167.0,104.8,19.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
6.500,2945,35.0,0.0,41.30,124.1,14.10,2.42,11.7,167.0,104.8,20.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.600,2956,35.0,0.0,40.40,-172.4,14.10,2.44,12.3,167.0,104.8,19.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.700,2954,35.0,0.0,41.16,124.1,14.20,2.43,11.8,167.0,104.8,19.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.800,2941,35.0,0.0,41.71,-34.5,14.10,2.44,12.2,167.0,104.9,19.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
6.900,3048,35.0,0.0,41.09,165.5,14.20,2.44,12.0,167.0,104.8,19.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.000,2991,35.0,0.0,41.71,-13.8,14.20,2.47,12.6,167.0,104.8,19.0,-63.0,0.01,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.100,2996,35.0,0.0,40.95,151.7,14.10,2.44,12.1,167.0,104.8,19.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.200,2886,35.0,0.0,42.54,55.2,14.10,2.43,12.0,167.0,104.9,19.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.300,3019,35.0,0.0,40.40,68.9,14.10,2.44,11.9,167.0,104.8,19.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.400,2846,35.0,0.0,43.09,137.9,14.10,2.44,11.9,167.0,104.8,19.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.500,2949,35.0,0.0,39.02,-289.6,14.20,2.44,11.7,167.0,104.8,20.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.600,2988,35.0,0.0,42.68,144.8,14.10,2.45,12.4,167.0,104.9,18.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.700,3026,35.0,0.0,38.75,-255.1,14.10,2.44,12.1,167.0,104.8,19.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.800,2997,35.0,0.0,42.40,137.9,14.20,2.47,12.6,167.0,104.9,18.8,-63.0,0.01,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
7.900,3057,35.0,0.0,39.02,-241.3,14.10,2.45,12.2,167.0,104.8,19.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.000,3044,35.0,0.0,42.54,144.8,14.10,2.51,13.0,167.0,104.8,18.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.100,3099,35.0,0.0,39.58,-6.9,14.10,2.43,12.3,166.3,104.8,20.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.200,3080,35.0,0.0,41.30,20.7,14.20,2.52,13.2,165.0,104.8,19.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.300,3118,35.0,0.0,40.40,144.8,14.10,2.44,12.5,163.7,104.8,19.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.400,2961,35.0,0.0,39.71,-172.4,14.20,2.43,12.4,162.4,104.8,19.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.500,2992,35.0,0.0,40.82,144.8,14.10,2.37,11.6,161.1,104.8,19.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.600,2908,35.0,0.0,42.13,13.8,14.20,2.38,11.8,159.9,104.8,19.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.700,3045,35.0,0.0,40.82,137.9,14.10,2.36,11.7,158.6,104.8,19.4,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.800,3066,35.0,0.0,41.09,-62.1,14.00,2.42,12.5,157.3,104.9,18.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
8.900,3144,35.0,0.0,40.95,137.9,14.20,2.36,12.1,156.0,104.8,19.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.001,3045,35.0,0.0,38.33,-310.3,14.10,2.32,11.7,154.7,104.8,19.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.100,3045,35.0,0.0,41.44,131.0,14.20,2.35,12.1,153.4,104.9,19.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.200,3095,35.0,0.0,38.06,-248.2,14.10,2.32,11.8,152.2,104.8,19.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.300,2919,35.0,0.0,41.85,124.1,14.20,2.28,11.3,150.9,104.8,19.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.400,3063,35.0,0.0,38.47,-255.1,14.20,2.26,11.3,149.6,104.8,19.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.500,2949,35.0,0.0,42.13,137.9,14.20,2.27,11.4,148.3,104.8,19.2,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.600,2991,35.0,0.0,37.37,-337.8,14.10,2.24,11.0,147.0,104.8,19.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.700,2864,35.0,0.0,39.58,117.2,14.20,2.23,10.6,145.7,104.8,20.1,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.800,2751,35.0,0.0,39.99,89.6,14.00,2.20,10.3,144.5,104.8,21.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
9.900,2770,35.0,0.0,36.34,-193.1,14.20,2.20,10.1,143.2,104.8,21.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
10.000,2674,35.0,0.0,38.33,124.1,14.10,2.18,9.7,141.9,104.8,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
10.100,2640,35.0,0.0,39.44,110.3,14.10,2.17,9.7,140.6,104.8,21.7,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
10.200,2566,35.0,0.0,40.54,124.1,14.20,2.16,9.5,139.3,104.8,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.1,
10.300,2643,35.0,0.0,35.65,-330.9,14.10,2.16,9.7,138.0,104.8,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.400,2658,35.0,0.0,34.27,-34.5,14.10,2.10,9.1,136.8,104.7,22.4,-63.0,0.01,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.500,2550,35.0,0.0,33.44,110.3,14.00,2.10,8.8,135.5,104.7,22.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.600,2340,35.0,0.0,32.13,117.2,14.10,2.09,8.2,134.2,104.7,22.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.700,2037,36.0,0.0,30.61,-213.7,14.00,2.07,7.4,131.7,104.5,22.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.800,1712,36.0,0.0,37.09,103.4,14.00,2.07,6.2,130.5,104.5,22.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
10.900,1654,36.0,0.0,37.65,-282.7,14.00,2.07,6.1,129.2,104.5,22.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
11.000,1692,36.0,0.0,44.33,124.1,13.90,2.08,5.5,127.9,104.7,22.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
11.100,1809,36.0,0.0,47.30,-103.4,14.00,2.07,6.4,126.6,104.7,22.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
11.200,2098,36.0,0.0,49.71,103.4,14.10,2.05,7.4,125.3,104.7,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.2,
11.300,2346,36.0,0.0,50.12,124.1,14.10,2.04,7.4,124.0,104.8,21.9,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
11.400,2385,36.0,0.0,50.40,137.9,14.10,2.03,7.7,122.8,104.8,21.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
11.500,2467,36.0,0.0,50.68,137.9,14.00,2.02,8.0,121.5,104.8,21.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
11.600,2280,36.0,0.0,50.95,172.4,14.10,2.00,7.5,120.2,104.8,21.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.3,
11.700,2153,36.0,0.0,45.37,-13.8,14.00,1.99,7.2,118.9,104.8,21.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
11.800,2160,36.0,0.0,37.37,-406.8,14.10,1.98,7.4,117.6,104.7,22.0,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
11.900,2270,36.0,0.0,33.72,-213.7,14.10,1.95,7.6,116.3,104.5,22.3,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.000,2184,36.0,0.0,31.58,13.8,14.00,1.91,7.3,115.1,104.5,22.5,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.100,1915,36.0,0.0,27.92,48.3,14.00,1.90,6.4,113.8,104.4,24.6,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.203,1248,36.0,0.0,27.79,27.6,14.00,1.90,4.8,183.9,104.3,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.300,768,36.0,0.0,28.20,117.2,12.90,2.60,5.4,183.9,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.400,768,36.0,0.0,30.89,27.6,12.90,2.60,5.4,183.9,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.500,0,36.0,0.0,33.99,62.1,13.20,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.600,0,36.0,0.0,46.33,103.4,13.20,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.700,0,36.0,0.0,56.95,110.3,13.20,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.800,0,36.0,0.0,65.84,75.8,13.20,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
12.900,0,36.0,0.0,73.91,82.7,13.20,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.000,0,36.0,0.0,80.39,68.9,13.20,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.100,0,36.0,0.0,85.56,48.3,13.10,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.200,0,36.0,0.0,89.49,41.4,13.10,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.300,0,36.0,0.0,93.56,34.5,13.10,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.400,0,36.0,0.0,95.01,6.9,13.10,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.500,0,36.0,0.0,95.01,0.0,13.10,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.600,0,36.0,0.0,95.15,6.9,13.10,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.700,0,36.0,0.0,95.15,6.9,13.10,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.800,0,36.0,0.0,95.15,6.9,13.10,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
13.900,0,36.0,0.0,95.15,6.9,13.10,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
14.000,0,36.0,0.0,95.15,6.9,13.10,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
14.100,0,36.0,0.0,95.15,6.9,13.10,2.60,5.4,178.4,104.4,23.8,-63.0,0.02,-63.0,0,0,0,1,0,0,0,0,0,0,0,0,19.11,100.4,
